-1.692289652848342763e-01,-8.034269342782957013e-01
-1.692289652848342763e-01,6.982583991430633130e-01
2.331318432207492020e+00,2.283370695532275452e+00
-5.859868648668886681e-01,1.615954991789449346e+00
-2.525805452012451768e-01,-1.303988712085415447e+00
-2.525805452012522788e-03,6.148314361752099666e-01
3.308805142136310162e-01,2.867359436307248544e+00
3.308805142136310162e-01,-5.258426756761620802e-02
1.497802633043383347e+00,-7.199999713104424659e-01
-2.086315303362284546e+00,-2.138258341763948245e+00
1.641773543808092428e-01,8.651123250787698948e-01
1.081044733461328899e+00,1.115393213982329712e+00
8.082577446439835611e-02,1.142696583680903460e-01
-7.526900246997104693e-01,-1.220561749117562211e+00
-8.587738536842340342e-02,4.479775102395034403e-01
-5.859868648668886681e-01,-2.194381935033227760e-01
-4.192837050340669225e-01,2.811235843037969140e-01
7.476384137956854081e-01,2.811235843037969140e-01
-3.359321251176560219e-01,-3.028651564711760669e-01
5.809352539628636070e-01,1.142696583680903460e-01
8.309899937120962532e-01,-5.258426756761620802e-02
9.143415736285070983e-01,-1.721123526924681846e+00
1.497802633043383347e+00,-1.360112305354694850e-01
-1.836260563613051788e+00,5.314044732073567312e-01
-1.169447924281764806e+00,-6.365730083425891195e-01
1.081044733461328899e+00,-3.028651564711760669e-01
-4.192837050340669225e-01,-1.137134786149708754e+00
-8.587738536842340342e-02,-6.365730083425891195e-01
2.081263692458259484e+00,-5.531460453747358841e-01
-2.525805452012451768e-01,9.485392880466231302e-01
-3.359321251176560219e-01,4.479775102395034403e-01
-4.192837050340669225e-01,4.479775102395034403e-01
1.641773543808092428e-01,1.031966251014476477e+00
-7.526900246997104693e-01,-1.637696563956828610e+00
8.082577446439835611e-02,1.198820176950182947e+00
6.642868338792744520e-01,3.084269540023706901e-02
4.142320941300418613e-01,8.651123250787698948e-01
3.308805142136310162e-01,9.485392880466231302e-01
1.641773543808092428e-01,-1.220561749117562211e+00
1.914560532625437794e+00,1.532528028821596111e+00
8.309899937120962532e-01,-3.862921194390293023e-01
-6.693384447832995132e-01,1.142696583680903460e-01
-1.692289652848342763e-01,3.084269540023706901e-02
4.142320941300418613e-01,6.148314361752099666e-01
-9.193931845325321595e-01,-1.220561749117562211e+00
-7.526900246997104693e-01,-1.637696563956828610e+00
-3.359321251176560219e-01,3.645505472716502049e-01
-8.587738536842340342e-02,-1.470842638021121918e+00
-8.587738536842340342e-02,-6.365730083425891195e-01
1.581154212959794192e+00,-3.028651564711760669e-01
-1.169447924281764806e+00,-7.199999713104424659e-01
-1.692289652848342763e-01,-7.199999713104424659e-01
-2.525805452012522788e-03,4.479775102395034403e-01
-3.359321251176560219e-01,5.314044732073567312e-01
-1.692289652848342763e-01,1.699381954757302582e+00
2.475289342972201156e-01,2.617078547403688837e+00
-1.692289652848342763e-01,-3.028651564711760669e-01
5.809352539628636070e-01,1.365674102885889418e+00
8.082577446439835611e-02,3.084269540023706901e-02
9.976931535449180544e-01,-2.194381935033227760e-01
-3.359321251176560219e-01,-8.034269342782957013e-01
-1.002744764448943116e+00,-2.194381935033227760e-01
4.142320941300418613e-01,1.615954991789449346e+00
-1.336151084114586496e+00,-1.303988712085415447e+00
8.082577446439835611e-02,-8.868538972461490477e-01
8.082577446439835611e-02,7.816853621109165484e-01
-2.525805452012522788e-03,2.811235843037969140e-01
1.331099473210561435e+00,1.615954991789449346e+00
-1.336151084114586496e+00,8.651123250787698948e-01
1.641773543808092428e-01,1.615954991789449346e+00
1.664505792876205037e+00,-1.360112305354694850e-01
-3.359321251176560219e-01,-1.470842638021121918e+00
-9.193931845325321595e-01,-6.365730083425891195e-01
8.082577446439835611e-02,6.982583991430633130e-01
4.975836740464527619e-01,-5.258426756761620802e-02
4.975836740464527619e-01,-2.194381935033227760e-01
2.475289342972201156e-01,-4.697190824068825932e-01
-2.525805452012522788e-03,-3.862921194390293023e-01
-8.587738536842340342e-02,-6.365730083425891195e-01
2.581373171956724555e+00,-2.194381935033227760e-01
9.143415736285070983e-01,-4.697190824068825932e-01
2.475289342972201156e-01,4.479775102395034403e-01
-4.192837050340669225e-01,-3.028651564711760669e-01
1.641773543808092428e-01,-1.053707823181855519e+00
8.082577446439835611e-02,1.949662843660862510e+00
-1.502854243947408408e+00,-3.862921194390293023e-01
7.476384137956854081e-01,-8.034269342782957013e-01
1.414451053126972502e+00,-3.028651564711760669e-01
8.082577446439835611e-02,-1.053707823181855519e+00
-9.193931845325321595e-01,-4.697190824068825932e-01
4.142320941300418613e-01,1.142696583680903460e-01
4.975836740464527619e-01,1.699381954757302582e+00
3.308805142136310162e-01,-9.702808602140022831e-01
-1.086096344365353961e+00,4.479775102395034403e-01
4.142320941300418613e-01,1.365674102885889418e+00
-8.587738536842340342e-02,-1.137134786149708754e+00
1.581154212959794192e+00,2.811235843037969140e-01
2.475289342972201156e-01,2.811235843037969140e-01
8.309899937120962532e-01,2.033089806628715746e+00
-2.525805452012522788e-03,-3.028651564711760669e-01
1.414451053126972502e+00,1.976966213359436231e-01
4.975836740464527619e-01,1.365674102885889418e+00
-8.360416046161213144e-01,-2.194381935033227760e-01
8.309899937120962532e-01,4.479775102395034403e-01
1.164396313377739745e+00,1.976966213359436231e-01
-2.525805452012522788e-03,4.479775102395034403e-01
1.081044733461328899e+00,7.816853621109165484e-01
-5.859868648668886681e-01,1.699381954757302582e+00
1.581154212959794192e+00,2.033089806628715746e+00
7.476384137956854081e-01,1.198820176950182947e+00
-1.252799504198175651e+00,-8.034269342782957013e-01
-2.525805452012522788e-03,5.314044732073567312e-01
5.809352539628636070e-01,-4.697190824068825932e-01
1.414451053126972502e+00,5.314044732073567312e-01
2.475289342972201156e-01,-8.868538972461490477e-01
7.476384137956854081e-01,1.142696583680903460e-01
8.082577446439835611e-02,-5.258426756761620802e-02
9.143415736285070983e-01,-1.470842638021121918e+00
-5.859868648668886681e-01,8.651123250787698948e-01
-8.360416046161213144e-01,8.651123250787698948e-01
4.142320941300418613e-01,5.314044732073567312e-01
2.475289342972201156e-01,-3.862921194390293023e-01
1.081044733461328899e+00,-6.365730083425891195e-01
4.142320941300418613e-01,4.479775102395034403e-01
1.081044733461328899e+00,1.031966251014476477e+00
-8.587738536842340342e-02,1.142696583680903460e-01
-6.693384447832995132e-01,-1.721123526924681846e+00
-2.525805452012451768e-01,6.148314361752099666e-01
9.143415736285070983e-01,1.949662843660862510e+00
5.809352539628636070e-01,-1.360112305354694850e-01
-1.919612143529462633e+00,-5.258426756761620802e-02
1.497802633043383347e+00,8.651123250787698948e-01
-1.692289652848342763e-01,1.532528028821596111e+00
3.308805142136310162e-01,-8.034269342782957013e-01
6.642868338792744520e-01,5.314044732073567312e-01
-2.525805452012522788e-03,1.976966213359436231e-01
-5.859868648668886681e-01,-9.702808602140022831e-01
4.142320941300418613e-01,1.866235880693009275e+00
7.476384137956854081e-01,1.976966213359436231e-01
-9.193931845325321595e-01,-1.360112305354694850e-01
-7.526900246997104693e-01,-2.194381935033227760e-01
-5.026352849504778231e-01,-3.028651564711760669e-01
1.331099473210561435e+00,9.485392880466231302e-01
-8.587738536842340342e-02,-1.470842638021121918e+00
-1.419502664030997563e+00,-1.303988712085415447e+00
2.475289342972201156e-01,7.816853621109165484e-01
-1.002744764448943116e+00,-1.387415675053268682e+00
-2.525805452012451768e-01,-3.028651564711760669e-01
5.809352539628636070e-01,3.084269540023706901e-02
6.642868338792744520e-01,-3.028651564711760669e-01
3.081482651455190069e+00,1.198820176950182947e+00
-1.252799504198175651e+00,-2.194381935033227760e-01
-1.086096344365353961e+00,-3.862921194390293023e-01
8.082577446439835611e-02,2.811235843037969140e-01
-9.193931845325321595e-01,3.645505472716502049e-01
1.164396313377739745e+00,2.617078547403688837e+00
-1.086096344365353961e+00,1.449101065853742876e+00
-2.525805452012451768e-01,3.084269540023706901e-02
-1.502854243947408408e+00,-1.470842638021121918e+00
-8.360416046161213144e-01,-8.868538972461490477e-01
-1.169447924281764806e+00,-1.470842638021121918e+00
1.164396313377739745e+00,8.651123250787698948e-01
-1.336151084114586496e+00,1.031966251014476477e+00
1.664505792876205037e+00,-5.258426756761620802e-02
5.809352539628636070e-01,8.651123250787698948e-01
1.664505792876205037e+00,1.782808917725155817e+00
-4.192837050340669225e-01,-1.053707823181855519e+00
-1.169447924281764806e+00,-7.199999713104424659e-01
-1.692289652848342763e-01,-1.137134786149708754e+00
1.997912112541848639e+00,1.365674102885889418e+00
5.809352539628636070e-01,5.314044732073567312e-01
9.143415736285070983e-01,1.532528028821596111e+00
-2.525805452012522788e-03,-1.721123526924681846e+00
-7.526900246997104693e-01,-2.194381935033227760e-01
5.809352539628636070e-01,1.142696583680903460e-01
1.414451053126972502e+00,5.314044732073567312e-01
-1.419502664030997563e+00,-3.862921194390293023e-01
-2.525805452012522788e-03,-1.721123526924681846e+00
-1.169447924281764806e+00,-1.721123526924681846e+00
-1.086096344365353961e+00,1.866235880693009275e+00
2.331318432207492020e+00,1.282247139918036183e+00
-1.086096344365353961e+00,-3.862921194390293023e-01
-6.693384447832995132e-01,-4.697190824068825932e-01
-1.086096344365353961e+00,-3.028651564711760669e-01
3.308805142136310162e-01,1.115393213982329712e+00
4.975836740464527619e-01,8.651123250787698948e-01
1.641773543808092428e-01,5.314044732073567312e-01
3.308805142136310162e-01,-1.360112305354694850e-01
1.247747893294150590e+00,-5.531460453747358841e-01
5.809352539628636070e-01,-2.194381935033227760e-01
-2.525805452012451768e-01,1.142696583680903460e-01
-2.525805452012522788e-03,-1.053707823181855519e+00
1.247747893294150590e+00,1.976966213359436231e-01
6.642868338792744520e-01,7.816853621109165484e-01
-1.086096344365353961e+00,-6.365730083425891195e-01
8.309899937120962532e-01,-8.868538972461490477e-01
3.308805142136310162e-01,5.314044732073567312e-01
-1.086096344365353961e+00,-3.028651564711760669e-01
-1.169447924281764806e+00,5.314044732073567312e-01
-2.525805452012451768e-01,1.615954991789449346e+00
4.975836740464527619e-01,-5.531460453747358841e-01
-7.526900246997104693e-01,4.479775102395034403e-01
4.142320941300418613e-01,-3.862921194390293023e-01
1.247747893294150590e+00,3.645505472716502049e-01
1.164396313377739745e+00,-8.034269342782957013e-01
-6.693384447832995132e-01,-3.862921194390293023e-01
-5.859868648668886681e-01,-1.360112305354694850e-01
9.976931535449180544e-01,1.115393213982329712e+00
-1.086096344365353961e+00,-1.554269600988975153e+00
1.331099473210561435e+00,6.148314361752099666e-01
-4.192837050340669225e-01,-1.053707823181855519e+00
1.641773543808092428e-01,6.982583991430633130e-01
-2.525805452012522788e-03,5.314044732073567312e-01
7.476384137956854081e-01,-3.028651564711760669e-01
-1.586205823863819253e+00,-8.868538972461490477e-01
-1.419502664030997563e+00,1.949662843660862510e+00
-5.859868648668886681e-01,-3.028651564711760669e-01
8.082577446439835611e-02,2.811235843037969140e-01
4.975836740464527619e-01,-5.531460453747358841e-01
1.247747893294150590e+00,1.282247139918036183e+00
1.581154212959794192e+00,-1.303988712085415447e+00
-8.587738536842340342e-02,-3.862921194390293023e-01
-2.525805452012522788e-03,1.031966251014476477e+00
-7.526900246997104693e-01,-8.034269342782957013e-01
-1.252799504198175651e+00,-1.360112305354694850e-01
-5.859868648668886681e-01,-3.862921194390293023e-01
3.308805142136310162e-01,1.532528028821596111e+00
-6.693384447832995132e-01,-8.034269342782957013e-01
-8.587738536842340342e-02,1.976966213359436231e-01
-7.526900246997104693e-01,-7.199999713104424659e-01
9.143415736285070983e-01,3.084269540023706901e-02
-5.859868648668886681e-01,-1.804550489892535081e+00
3.308805142136310162e-01,-3.862921194390293023e-01
1.164396313377739745e+00,3.645505472716502049e-01
1.997912112541848639e+00,7.816853621109165484e-01
1.641773543808092428e-01,-6.365730083425891195e-01
8.309899937120962532e-01,7.816853621109165484e-01
1.081044733461328899e+00,1.282247139918036183e+00
2.475289342972201156e-01,-1.303988712085415447e+00
1.747857372792615882e+00,1.031966251014476477e+00
6.642868338792744520e-01,1.115393213982329712e+00
1.641773543808092428e-01,6.148314361752099666e-01
6.642868338792744520e-01,3.117640325210808250e+00
-2.525805452012522788e-03,2.811235843037969140e-01
-4.192837050340669225e-01,1.031966251014476477e+00
4.975836740464527619e-01,-2.194381935033227760e-01
7.476384137956854081e-01,-1.053707823181855519e+00
-5.859868648668886681e-01,-1.053707823181855519e+00
-1.336151084114586496e+00,-6.365730083425891195e-01
-1.252799504198175651e+00,1.031966251014476477e+00
-7.526900246997104693e-01,1.699381954757302582e+00
-1.692289652848342763e-01,-1.387415675053268682e+00
8.082577446439835611e-02,-2.054831378796095009e+00
9.143415736285070983e-01,3.084269540023706901e-02
-7.526900246997104693e-01,1.031966251014476477e+00
2.247966852291081175e+00,3.645505472716502049e-01
9.143415736285070983e-01,-3.862921194390293023e-01
8.082577446439835611e-02,2.116516769596568981e+00
1.164396313377739745e+00,-6.365730083425891195e-01
-9.193931845325321595e-01,-1.470842638021121918e+00
2.475289342972201156e-01,-3.028651564711760669e-01
-5.026352849504778231e-01,3.084269540023706901e-02
-2.002963723445873701e+00,-9.702808602140022831e-01
-8.587738536842340342e-02,2.533651584435835602e+00
1.664505792876205037e+00,1.198820176950182947e+00
-2.336370043111517081e+00,-2.194381935033227760e-01
-7.526900246997104693e-01,1.976966213359436231e-01
-1.169447924281764806e+00,-8.034269342782957013e-01
-1.692289652848342763e-01,3.084269540023706901e-02
-1.252799504198175651e+00,-3.028651564711760669e-01
1.414451053126972502e+00,1.031966251014476477e+00
2.498021592040313710e+00,1.976966213359436231e-01
-2.525805452012451768e-01,-9.702808602140022831e-01
7.476384137956854081e-01,7.816853621109165484e-01
-7.526900246997104693e-01,-5.258426756761620802e-02
-5.026352849504778231e-01,3.084269540023706901e-02
-6.693384447832995132e-01,3.084269540023706901e-02
1.641773543808092428e-01,-8.034269342782957013e-01
1.497802633043383347e+00,1.866235880693009275e+00
3.308805142136310162e-01,-9.702808602140022831e-01
-4.192837050340669225e-01,2.811235843037969140e-01
2.475289342972201156e-01,9.485392880466231302e-01
7.476384137956854081e-01,3.084269540023706901e-02
-5.026352849504778231e-01,1.031966251014476477e+00
-1.502854243947408408e+00,-1.554269600988975153e+00
4.142320941300418613e-01,-7.199999713104424659e-01
2.081263692458259484e+00,1.115393213982329712e+00
7.476384137956854081e-01,-1.360112305354694850e-01
4.975836740464527619e-01,-8.034269342782957013e-01
-1.002744764448943116e+00,-1.470842638021121918e+00
4.975836740464527619e-01,-8.868538972461490477e-01
-5.026352849504778231e-01,-1.053707823181855519e+00
-2.525805452012522788e-03,9.485392880466231302e-01
-5.859868648668886681e-01,7.816853621109165484e-01
5.809352539628636070e-01,8.651123250787698948e-01
-2.002963723445873701e+00,-1.554269600988975153e+00
-3.359321251176560219e-01,-1.053707823181855519e+00
1.247747893294150590e+00,1.449101065853742876e+00
-3.359321251176560219e-01,2.811235843037969140e-01
4.142320941300418613e-01,2.811235843037969140e-01
2.081263692458259484e+00,2.366797658500128687e+00
-3.359321251176560219e-01,1.142696583680903460e-01
8.309899937120962532e-01,1.142696583680903460e-01
-7.526900246997104693e-01,6.148314361752099666e-01
-8.587738536842340342e-02,-6.365730083425891195e-01
-5.859868648668886681e-01,6.982583991430633130e-01
-1.086096344365353961e+00,-2.054831378796095009e+00
-8.360416046161213144e-01,-1.303988712085415447e+00
9.143415736285070983e-01,4.479775102395034403e-01
1.081044733461328899e+00,1.615954991789449346e+00
1.641773543808092428e-01,9.485392880466231302e-01
9.976931535449180544e-01,1.282247139918036183e+00
-2.525805452012522788e-03,6.148314361752099666e-01
-3.359321251176560219e-01,3.645505472716502049e-01
9.143415736285070983e-01,1.532528028821596111e+00
1.081044733461328899e+00,-1.220561749117562211e+00
-2.525805452012451768e-01,3.645505472716502049e-01
-2.525805452012522788e-03,1.142696583680903460e-01
7.476384137956854081e-01,-1.220561749117562211e+00
-3.359321251176560219e-01,9.485392880466231302e-01
-6.693384447832995132e-01,3.084269540023706901e-02
-8.587738536842340342e-02,1.976966213359436231e-01
-1.692289652848342763e-01,1.142696583680903460e-01
-1.419502664030997563e+00,1.449101065853742876e+00
-3.359321251176560219e-01,1.976966213359436231e-01
-9.193931845325321595e-01,3.645505472716502049e-01
-8.587738536842340342e-02,-1.303988712085415447e+00
